"submission_date","state","tot_cases","conf_cases","prob_cases","new_case","pnew_case","tot_death","conf_death","prob_death","new_death","pnew_death","created_at","consent_cases","consent_deaths"
"2020-08-01T00:00:00.000","FL","474621",,,"9591.0","116","7022",,,"179.0","2","2020-08-02T14:54:37.126","Not agree","Not agree"
"2020-08-02T00:00:00.000","FL","481668",,,"7047.0","4","7084",,,"62.0","0","2020-08-03T14:31:01.928","Not agree","Not agree"
"2020-08-03T00:00:00.000","FL","486426",,,"4758.0","51","7292",,,"208.0","1","2020-08-04T14:09:35.859","Not agree","Not agree"
"2020-08-04T00:00:00.000","FL","491773",,,"5347.0","146","7402",,,"110.0","0","2020-08-05T14:13:18.333","Not agree","Not agree"
"2020-08-05T00:00:00.000","FL","497181",,,"5408.0","220","7627",,,"225.0","1","2020-08-06T14:12:27.571","Not agree","Not agree"
"2020-08-06T00:00:00.000","FL","504768",,,"7587.0","208","7747",,,"120.0","6","2020-08-07T23:57:59.479","Not agree","Not agree"
"2020-08-07T00:00:00.000","FL","512421",,,"7653.0","327","7927",,,"180.0","2","2020-08-08T14:58:44.922","Not agree","Not agree"
"2020-08-08T00:00:00.000","FL","520846",,,"8425.0","156","8109",,,"182.0","2","2020-08-09T14:03:10.892","Not agree","Not agree"
"2020-08-09T00:00:00.000","FL","527036",,,"6190.0","49","8186",,,"77.0","1","2020-08-10T14:23:35.555","Not agree","Not agree"
"2020-08-10T00:00:00.000","FL","531188",,,"4152.0","68","8359",,,"173.0","3","2020-08-11T14:16:27.891","Not agree","Not agree"
"2020-08-11T00:00:00.000","FL","536981",,,"5793.0","153","8553",,,"194.0","1","2020-08-12T13:50:14.465","Not agree","Not agree"
"2020-01-22T00:00:00.000","AZ","0",,,"0",,"0",,,"0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-23T00:00:00.000","AZ","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-24T00:00:00.000","AZ","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-25T00:00:00.000","AZ","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-26T00:00:00.000","AZ","1",,,"1.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-27T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-28T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-29T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-30T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-31T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-01T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-02T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-03T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-04T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-05T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-06T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-07T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-08T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-09T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-10T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-11T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-12T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-13T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-14T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-15T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-16T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-17T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-18T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-19T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-20T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-21T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-22T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-23T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-24T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-25T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-26T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-27T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-28T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-29T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-01T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-02T00:00:00.000","AZ","1",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-03T00:00:00.000","AZ","2",,,"1.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-04T00:00:00.000","AZ","2",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-05T00:00:00.000","AZ","3",,,"1.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-06T00:00:00.000","AZ","3",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-07T00:00:00.000","AZ","5",,,"2.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-08T00:00:00.000","AZ","5",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-09T00:00:00.000","AZ","6",,,"1.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-10T00:00:00.000","AZ","8",,,"2.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-11T00:00:00.000","AZ","9",,,"1.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-12T00:00:00.000","AZ","9",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-13T00:00:00.000","AZ","10",,,"1.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-14T00:00:00.000","AZ","12",,,"2.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-15T00:00:00.000","AZ","13",,,"1.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-16T00:00:00.000","AZ","18",,,"5.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-17T00:00:00.000","AZ","18",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-18T00:00:00.000","AZ","27",,,"9.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-19T00:00:00.000","AZ","44",,,"17.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-20T00:00:00.000","AZ","63",,,"19.0",,"1",,,"1.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-21T00:00:00.000","AZ","104",,,"41.0",,"1",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-22T00:00:00.000","AZ","152",,,"48.0",,"2",,,"1.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-23T00:00:00.000","AZ","253",,,"101.0",,"2",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-24T00:00:00.000","AZ","326",,,"73.0",,"5",,,"3.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-25T00:00:00.000","AZ","401",,,"75.0",,"6",,,"1.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-26T00:00:00.000","AZ","508",,,"107.0",,"8",,,"2.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-27T00:00:00.000","AZ","665",,,"157.0",,"13",,,"5.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-03-28T00:00:00.000","AZ","773",,,"108.0",,"15",,,"2.0",,"2020-03-28T16:22:39.452","Agree","Agree"
"2020-03-29T00:00:00.000","AZ","919",,,"146.0",,"17",,,"2.0",,"2020-03-28T16:22:39.452","Agree","Agree"
"2020-03-30T00:00:00.000","AZ","1157",,,"238.0",,"20",,,"3.0",,"2020-03-29T16:22:39.452","Agree","Agree"
"2020-03-31T00:00:00.000","AZ","1289",,,"132.0",,"24",,,"4.0",,"2020-03-30T16:22:39.452","Agree","Agree"
"2020-04-01T00:00:00.000","AZ","1413",,,"124.0",,"29",,,"5.0",,"2020-03-31T16:22:39.452","Agree","Agree"
"2020-04-02T00:00:00.000","AZ","1598",,,"185.0",,"32",,,"3.0",,"2020-04-01T16:22:39.452","Agree","Agree"
"2020-04-03T00:00:00.000","AZ","1769",,,"171.0",,"41",,,"9.0",,"2020-04-03T16:22:39.452","Agree","Agree"
"2020-04-04T00:00:00.000","AZ","2019",,,"250.0",,"52",,,"11.0",,"2020-04-03T16:22:39.452","Agree","Agree"
"2020-04-05T00:00:00.000","AZ","2269",,,"250.0",,"64",,,"12.0",,"2020-04-04T16:22:39.452","Agree","Agree"
"2020-04-06T00:00:00.000","AZ","2456",,,"187.0",,"65",,,"1.0",,"2020-04-05T16:22:39.452","Agree","Agree"
"2020-04-07T00:00:00.000","AZ","2575",,,"119.0",,"73",,,"8.0",,"2020-04-07T16:22:39.452","Agree","Agree"
"2020-04-08T00:00:00.000","AZ","2726",,,"151.0",,"80",,,"7.0",,"2020-04-07T16:22:39.452","Agree","Agree"
"2020-04-09T00:00:00.000","AZ","3018",,,"292.0",,"89",,,"9.0",,"2020-04-08T16:22:39.452","Agree","Agree"
"2020-04-10T00:00:00.000","AZ","3112",,,"94.0",,"97",,,"8.0",,"2020-04-09T16:22:39.452","Agree","Agree"
"2020-04-11T00:00:00.000","AZ","3393",,,"281.0",,"108",,,"11.0",,"2020-04-10T16:22:39.452","Agree","Agree"
"2020-04-12T00:00:00.000","AZ","3539",,,"146.0",,"115",,,"7.0",,"2020-04-11T16:22:39.452","Agree","Agree"
"2020-04-13T00:00:00.000","AZ","3702",,,"163.0",,"122",,,"7.0",,"2020-04-12T16:22:39.452","Agree","Agree"
"2020-04-14T00:00:00.000","AZ","3806",,,"104.0",,"131",,,"9.0",,"2020-04-13T16:22:39.452","Agree","Agree"
"2020-04-15T00:00:00.000","AZ","3962",,,"156.0",,"142",,,"11.0",,"2020-04-15T16:22:39.452","Agree","Agree"
"2020-04-16T00:00:00.000","AZ","4234",,,"272.0",,"150",,,"8.0",,"2020-04-16T16:22:39.452","Agree","Agree"
"2020-04-17T00:00:00.000","AZ","4507",,,"273.0",,"169",,,"19.0",,"2020-04-17T16:22:39.452","Agree","Agree"
"2020-04-18T00:00:00.000","AZ","4719",,,"212.0",,"177",,,"8.0",,"2020-04-18T16:22:39.452","Agree","Agree"
"2020-04-19T00:00:00.000","AZ","4929","4929.0","0","210.0","0","184","184.0","0","7.0","0","2020-04-19T16:22:39.452","Agree","Agree"
"2020-04-20T00:00:00.000","AZ","5064","5064.0","0","135.0","0","187","187.0","0","3.0","0","2020-04-20T16:22:39.452","Agree","Agree"
"2020-04-21T00:00:00.000","AZ","5251","5251.0","0","187.0","0","208","208.0","0","21.0","0","2020-04-21T16:22:39.452","Agree","Agree"
"2020-04-22T00:00:00.000","AZ","5459","5459.0","0","208.0","0","229","229.0","0","21.0","0","2020-04-22T16:22:39.452","Agree","Agree"
"2020-04-23T00:00:00.000","AZ","5769","5769.0","0","310.0","0","249","249.0","0","20.0","0","2020-05-25T15:38:40.000","Agree","Agree"
"2020-04-24T00:00:00.000","AZ","6045","6045.0","0","276.0","0","266","266.0","0","17.0","0","2020-05-25T15:38:40.000","Agree","Agree"
"2020-04-25T00:00:00.000","AZ","6280","6280.0","0","235.0","0","273","273.0","0","7.0","0","2020-05-25T15:38:40.000","Agree","Agree"
"2020-04-26T00:00:00.000","AZ","6526","6526.0","0","246.0","0","275","275.0","0","2.0","0","2020-05-25T15:38:40.000","Agree","Agree"
"2020-04-27T00:00:00.000","AZ","6716","6716.0","0","190.0","0","275","275.0","0","0.0","0","2020-05-25T15:38:40.000","Agree","Agree"
"2020-04-28T00:00:00.000","AZ","6948","6948.0","0","232.0","0","293","293.0","0","18.0","0","2020-04-29T18:12:08.477","Agree","Agree"
"2020-04-29T00:00:00.000","AZ","7202","7202.0","0","254.0","0","254","254.0","0","-39.0","0","2020-04-30T16:07:01.546","Agree","Agree"
"2020-04-30T00:00:00.000","AZ","7648","7648.0","0","446.0","0","320","320.0","0","66.0","0","2020-05-01T21:00:19.025","Agree","Agree"
"2020-05-01T00:00:00.000","AZ","7962","7962.0","0","314.0","0","330","330.0","0","10.0","0","2020-05-02T15:47:19.352","Agree","Agree"
"2020-05-02T00:00:00.000","AZ","8364","8364.0","0","402.0","0","348","348.0","0","18.0","0","2020-05-03T15:36:03.076","Agree","Agree"
"2020-05-03T00:00:00.000","AZ","8640","8640.0","0","276.0","0","362","362.0","0","14.0","0","2020-05-04T22:49:24.344","Agree","Agree"
"2020-05-04T00:00:00.000","AZ","8919","8919.0","0","279.0","0","362","362.0","0","0.0","0","2020-05-05T17:25:08.000","Agree","Agree"
"2020-05-05T00:00:00.000","AZ","9305","9305.0","0","386.0","0","395","395.0","0","33.0","0","2020-05-06T16:23:08.000","Agree","Agree"
"2020-05-06T00:00:00.000","AZ","9707","9707.0","0","402.0","0","426","426.0","0","31.0","0","2020-05-07T22:59:02.953","Agree","Agree"
"2020-05-07T00:00:00.000","AZ","9945","9945.0","0","238.0","0","450","450.0","0","24.0","0","2020-05-08T21:26:08.000","Agree","Agree"
"2020-05-08T00:00:00.000","AZ","10526","10526.0","0","581.0","0","517","517.0","0","67.0","0","2020-05-09T21:26:08.000","Agree","Agree"
"2020-05-09T00:00:00.000","AZ","10960","10960.0","0","434.0","0","532","532.0","0","15.0","0","2020-05-10T21:26:08.000","Agree","Agree"
"2020-05-10T00:00:00.000","AZ","11119","11119.0","0","159.0","0","536","536.0","0","4.0","0","2020-05-11T21:26:08.000","Agree","Agree"
"2020-05-11T00:00:00.000","AZ","11380","11380.0","0","261.0","0","542","542.0","0","6.0","0","2020-05-12T17:26:08.000","Agree","Agree"
"2020-05-12T00:00:00.000","AZ","11736","11736.0","0","356.0","0","562","562.0","0","20.0","0","2020-05-13T15:26:08.000","Agree","Agree"
"2020-05-13T00:00:00.000","AZ","12176","12176.0","0","440.0","0","594","594.0","0","32.0","0","2020-05-14T17:25:44.863","Agree","Agree"
"2020-05-14T00:00:00.000","AZ","12674","12674.0","0","498.0","0","624","624.0","0","30.0","0","2020-05-15T16:11:22.577","Agree","Agree"
"2020-05-15T00:00:00.000","AZ","13169","13169.0","0","495.0","0","651","651.0","0","27.0","0","2020-05-16T15:46:44.126","Agree","Agree"
"2020-05-16T00:00:00.000","AZ","13631","13631.0","0","462.0","0","679","679.0","0","28.0","0","2020-05-17T15:27:46.652","Agree","Agree"
"2020-05-17T00:00:00.000","AZ","13937","13937.0","0","306.0","0","680","680.0","0","1.0","0","2020-05-18T16:01:54.076","Agree","Agree"
"2020-05-18T00:00:00.000","AZ","14170","14170.0","0","233.0","0","686","686.0","0","6.0","0","2020-05-19T15:45:23.794","Agree","Agree"
"2020-05-19T00:00:00.000","AZ","14566","14566.0","0","396.0","0","704","704.0","0","18.0","0","2020-05-20T15:28:26.373","Agree","Agree"
"2020-05-20T00:00:00.000","AZ","14897","14897.0","0","331.0","0","747","747.0","0","43.0","0","2020-05-21T15:41:38.037","Agree","Agree"
"2020-05-21T00:00:00.000","AZ","15315","15315.0","0","418.0","0","763","763.0","0","16.0","0","2020-05-22T15:31:45.751","Agree","Agree"
"2020-05-22T00:00:00.000","AZ","15608","15608.0","0","293.0","0","775","775.0","0","12.0","0","2020-05-23T17:58:16.117","Agree","Agree"
"2020-05-23T00:00:00.000","AZ","16039","16039.0","0","431.0","0","799","799.0","0","24.0","0","2020-05-24T14:15:55.571","Agree","Agree"
"2020-05-24T00:00:00.000","AZ","16339","16339.0","0","300.0","0","800","800.0","0","1.0","0","2020-05-25T14:12:49.524","Agree","Agree"
"2020-05-25T00:00:00.000","AZ","16561","16561.0","0","222.0","0","806","806.0","0","6.0","0","2020-05-26T14:23:02.020","Agree","Agree"
"2020-05-26T00:00:00.000","AZ","16783","16783.0","0","222.0","0","807","807.0","0","1.0","0","2020-05-27T15:37:59.621","Agree","Agree"
"2020-05-27T00:00:00.000","AZ","17262","17262.0","0","479.0","0","831","831.0","0","24.0","0","2020-05-28T15:12:25.989","Agree","Agree"
"2020-05-28T00:00:00.000","AZ","17763","17763.0","0","501.0","0","857","857.0","0","26.0","0","2020-05-29T14:19:55.781","Agree","Agree"
"2020-05-29T00:00:00.000","AZ","18465","18465.0","0","702.0","0","885","885.0","0","28.0","0","2020-05-30T15:47:59.813","Agree","Agree"
"2020-05-30T00:00:00.000","AZ","19255","19255.0","0","790.0","0","903","903.0","0","18.0","0","2020-05-31T14:43:17.781","Agree","Agree"
"2020-05-31T00:00:00.000","AZ","19936","19936.0","0","681.0","0","906","906.0","0","3.0","0","2020-06-01T14:17:42.906","Agree","Agree"
"2020-06-01T00:00:00.000","AZ","20123","20123.0","0","187.0","0","917","917.0","0","11.0","0","2020-06-02T14:16:17.049","Agree","Agree"
"2020-06-02T00:00:00.000","AZ","21250","20977.0","273","1127.0","273","941","879.0","62","24.0","62","2020-06-03T14:11:36.638","Agree","Agree"
"2020-06-03T00:00:00.000","AZ","22223","22223.0","0","973.0","-273","981","981.0","0","40.0","-62","2020-06-04T15:03:31.977","Agree","Agree"
"2020-06-04T00:00:00.000","AZ","22753","22753.0","0","530.0","0","996","996.0","0","15.0","0","2020-06-05T15:17:07.242","Agree","Agree"
"2020-06-05T00:00:00.000","AZ","24332","24055.0","277","1579.0","277","1012","948.0","64","16.0","64","2020-06-06T14:31:37.908","Agree","Agree"
"2020-06-06T00:00:00.000","AZ","25451","25451.0","0","1119.0","-277","1042","1042.0","0","30.0","-64","2020-06-07T14:23:35.373","Agree","Agree"
"2020-06-07T00:00:00.000","AZ","26889","26603.0","286","1438.0","286","1044","978.0","66","2.0","66","2020-06-08T14:55:08.000","Agree","Agree"
"2020-06-08T00:00:00.000","AZ","27678","27678.0","0","789.0","-286","1047","1047.0","0","3.0","-66","2020-06-09T16:49:08.000","Agree","Agree"
"2020-06-09T00:00:00.000","AZ","28296","27998.0","298","618.0","298","1070","1004.0","66","23.0","66","2020-06-10T20:56:25.490","Agree","Agree"
"2020-06-10T00:00:00.000","AZ","29852","29549.0","303","1556.0","5","1095","1029.0","66","25.0","0","2020-06-11T14:48:51.509","Agree","Agree"
"2020-06-11T00:00:00.000","AZ","31264","30955.0","309","1412.0","6","1127","1060.0","67","32.0","1","2020-06-12T14:17:59.811","Agree","Agree"
"2020-06-12T00:00:00.000","AZ","32918","32602.0","316","1654.0","7","1144","1077.0","67","17.0","0","2020-06-13T17:46:26.029","Agree","Agree"
"2020-06-13T00:00:00.000","AZ","34458","34146.0","312","1540.0","-4","1183","1116.0","67","39.0","0","2020-06-14T14:19:43.716","Agree","Agree"
"2020-06-14T00:00:00.000","AZ","35691","35374.0","317","1233.0","5","1186","1119.0","67","3.0","0","2020-06-15T14:33:03.950","Agree","Agree"
"2020-06-15T00:00:00.000","AZ","36705","36377.0","328","1014.0","11","1194","1127.0","67","8.0","0","2020-06-16T14:10:11.939","Agree","Agree"
"2020-06-16T00:00:00.000","AZ","39097","38754.0","343","2392.0","15","1219","1140.0","79","25.0","12","2020-06-17T15:06:04.858","Agree","Agree"
"2020-06-17T00:00:00.000","AZ","40924","40577.0","347","1827.0","4","1239","1159.0","80","20.0","1","2020-06-18T17:16:14.582","Agree","Agree"
"2020-06-18T00:00:00.000","AZ","43443","43085.0","358","2519.0","11","1271","1184.0","87","32.0","7","2020-06-19T15:01:11.041","Agree","Agree"
"2020-06-19T00:00:00.000","AZ","46689","46323.0","366","3246.0","8","1312","1224.0","88","41.0","1","2020-06-20T14:15:45.452","Agree","Agree"
"2020-06-20T00:00:00.000","AZ","49798","49426.0","372","3109.0","6","1338","1247.0","91","26.0","3","2020-06-21T14:32:57.913","Agree","Agree"
"2020-06-21T00:00:00.000","AZ","52390","52018.0","372","2592.0","0","1339","1248.0","91","1.0","0","2020-06-22T15:24:02.542","Agree","Agree"
"2020-06-22T00:00:00.000","AZ","54586","54214.0","372","2196.0","0","1342","1251.0","91","3.0","0","2020-06-23T14:28:19.177","Agree","Agree"
"2020-06-23T00:00:00.000","AZ","58179","57799.0","380","3593.0","8","1384","1291.0","93","42.0","2","2020-06-24T15:03:27.381","Agree","Agree"
"2020-06-24T00:00:00.000","AZ","59974","57799.0","388","1795.0","8","1463","1291.0","97","79.0","4","2020-06-25T14:07:27.526","Agree","Agree"
"2020-06-25T00:00:00.000","AZ","63030","62634.0","396","3056.0","8","1490","1393.0","97","27.0","0","2020-06-26T19:18:27.809","Agree","Agree"
"2020-06-26T00:00:00.000","AZ","66458","66055.0","403","3428.0","7","1535","1435.0","100","45.0","3","2020-06-27T17:51:58.649","Agree","Agree"
"2020-06-27T00:00:00.000","AZ","70051","69641.0","410","3593.0","7","1579","1479.0","100","44.0","0","2020-06-28T14:59:02.728","Agree","Agree"
"2020-06-28T00:00:00.000","AZ","73908","73497.0","411","3857.0","1","1588","1488.0","100","9.0","0","2020-06-29T14:37:31.240","Agree","Agree"
"2020-06-29T00:00:00.000","AZ","74533","74119.0","414","625.0","3","1588","1488.0","100","0.0","0","2020-06-30T15:27:33.712","Agree","Agree"
"2020-06-30T00:00:00.000","AZ","79215","78781.0","434","4682.0","20","1632","1529.0","103","44.0","3","2020-07-01T15:45:16.790","Agree","Agree"
"2020-07-01T00:00:00.000","AZ","84092","83645.0","447","4877.0","13","1720","1607.0","113","88.0","10","2020-07-02T15:10:03.527","Agree","Agree"
"2020-07-02T00:00:00.000","AZ","87425","86970.0","455","3333.0","8","1757","1642.0","115","37.0","2","2020-07-03T15:01:33.762","Agree","Agree"
"2020-07-03T00:00:00.000","AZ","91858","91396.0","462","4433.0","7","1788","1673.0","115","31.0","0","2020-07-04T15:30:31.943","Agree","Agree"
"2020-07-04T00:00:00.000","AZ","94553","94085.0","468","2695.0","6","1805","1690.0","115","17.0","0","2020-07-05T15:00:14.391","Agree","Agree"
"2020-07-05T00:00:00.000","AZ","98089","97611.0","478","3536.0","10","1809","1694.0","115","4.0","0","2020-07-06T15:16:12.497","Agree","Agree"
"2020-07-06T00:00:00.000","AZ","101441","100943.0","498","3352.0","20","1810","1695.0","115","1.0","0","2020-07-07T14:58:02.598","Agree","Agree"
"2020-07-07T00:00:00.000","AZ","105094","104572.0","522","3653.0","24","1927","1807.0","120","117.0","5","2020-07-08T14:12:08.319","Agree","Agree"
"2020-07-08T00:00:00.000","AZ","108614","108031.0","583","3520.0","61","1963","1842.0","121","36.0","1","2020-07-09T15:14:15.386","Agree","Agree"
"2020-07-09T00:00:00.000","AZ","112671","112028.0","643","4057.0","60","2038","1917.0","121","75.0","0","2020-07-10T15:35:06.524","Agree","Agree"
"2020-07-10T00:00:00.000","AZ","116892","116209.0","683","4221.0","40","2082","1961.0","121","44.0","0","2020-07-11T18:25:05.541","Agree","Agree"
"2020-07-11T00:00:00.000","AZ","119930","119233.0","697","3038.0","14","2151","2030.0","121","69.0","0","2020-07-12T15:13:57.799","Agree","Agree"
"2020-07-12T00:00:00.000","AZ","122467","121758.0","709","2537.0","12","2237","2114.0","123","86.0","2","2020-07-13T15:19:34.972","Agree","Agree"
"2020-07-13T00:00:00.000","AZ","123824","123101.0","723","1357.0","14","2245","2122.0","123","8.0","0","2020-07-14T15:13:07.425","Agree","Agree"
"2020-07-14T00:00:00.000","AZ","128097","127345.0","752","4273.0","29","2337","2208.0","129","92.0","6","2020-07-15T15:05:12.266","Agree","Agree"
"2020-07-15T00:00:00.000","AZ","131354","130576.0","778","3257.0","26","2434","2295.0","139","97.0","10","2020-07-16T14:22:21.119","Agree","Agree"
"2020-07-16T00:00:00.000","AZ","134613","133838.0","775","3259.0","-3","2492","2353.0","139","58.0","0","2020-07-17T14:31:01.339","Agree","Agree"
"2020-07-17T00:00:00.000","AZ","138523","138523.0","0","3910.0","-775","2583","2583.0","0","91.0","-139","2020-07-18T16:14:26.601","Agree","Agree"
"2020-07-18T00:00:00.000","AZ","141265","141265.0","0","2742.0","0","2730","2730.0","0","147.0","0","2020-07-19T15:05:47.084","Agree","Agree"
"2020-07-19T00:00:00.000","AZ","143624","143624.0","0","2359.0","0","2761","2761.0","0","31.0","0","2020-07-20T14:35:44.367","Agree","Agree"
"2020-07-20T00:00:00.000","AZ","145183","145183.0","0","1559.0","0","2784","2784.0","0","23.0","0","2020-07-21T14:50:17.717","Agree","Agree"
"2020-07-21T00:00:00.000","AZ","148683","148683.0","0","3500.0","0","2918","2918.0","0","134.0","0","2020-07-22T14:51:28.800","Agree","Agree"
"2020-07-22T00:00:00.000","AZ","150609","150609.0","0","1926.0","0","2974","2974.0","0","56.0","0","2020-07-23T14:48:19.028","Agree","Agree"
"2020-07-23T00:00:00.000","AZ","152944","152944.0","0","2335.0","0","3063","3063.0","0","89.0","0","2020-07-24T14:18:40.590","Agree","Agree"
